:TYPE,:START_ID,:END_ID,publication_year:float,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
CAUSES_NO_CHANGE,18547,37057,2020.0,31413141,False,False,False,"The SNP commonly used as a proxy for APOE epsilon 4, rs769449, was also not associated with CSF sTREM2 (beta = −106.9, P = 0.308).",#59:17,PMC6697053,"{""full_journal_name"": ""Science translational medicine"", ""pub_date"": ""2020-07-27"", ""ref"": ""31413141"", ""pub_year"": 2020, ""last_author"": ""Cruchaga C"", ""type"": ""PubMed"", ""author_list"": [""Deming Y"", ""Filipello F"", ""Cignarella F"", ""Cantoni C"", ""Hsu S"", ""Mikesell R"", ""Li Z"", ""Del-Aguila JL"", ""Dube U"", ""Farias FG"", ""Bradley J"", ""Budde J"", ""Ibanez L"", ""Fernandez MV"", ""Blennow K"", ""Zetterberg H"", ""Heslegrave A"", ""Johansson PM"", ""Svensson J"", ""Nellg\u00e5rd B"", ""Lleo A"", ""Alcolea D"", ""Clarimon J"", ""Rami L"", ""Molinuevo JL"", ""Su\u00e1rez-Calvet M"", ""Morenas-Rodr\u00edguez E"", ""Kleinberger G"", ""Ewers M"", ""Harari O"", ""Haass C"", ""Brett TJ"", ""Benitez BA"", ""Karch CM"", ""Piccio L"", ""Cruchaga C""], ""title"": {""#text"": ""The  gene cluster is a key modulator of soluble TREM2 and Alzheimer's disease risk."", ""i"": ""MS4A""}, ""doi"": ""10.1126/scitranslmed.aau2291""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""Cerebrospinal Fluid""], ""mesh"": [""Alzheimer Disease"", ""Female"", ""Genome-Wide Association Study"", ""Humans"", ""Macrophages"", ""Male"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Meta-Analysis as Topic"", ""Multigene Family"", ""Receptors, Immunologic""], ""substances"": [""MS4A4A protein, human"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Receptors, Immunologic"", ""TREM2 protein, human""]}",False
CAUSES_NO_CHANGE,6709,41993,,0,False,False,False,"Fluvoxamine has no significant affinity for adrenergic (alpha1, alpha2, beta), cholinergic, GABA, dopaminergic, histaminergic, serotonergic (5HT1A, 5HT1B, 5HT2), or benzodiazepine receptors; antagonism of such receptors has been hypothesized to be associated with various anticholinergic, sedative, and cardiovascular effects for other psychotropic drugs. The chronic administration of Fluvoxamine was found to downregulate brain norepinephrine receptors, as has been observed with other drugs effective in the treatment of major depressive disorder. Fluvoxamine does not inhibit monoamine oxidase.",#59:5,,"{""author_list"": """", ""comment"": """", ""pub_date"": """", ""ref"": ""ATC Code: DB00176"", ""title"": ""AD_HBP"", ""type"": ""Online Resource""}",{},False
CAUSES_NO_CHANGE,1788,10760,2015.0,26088141,False,False,False,"In α7345–348A nAChR expressing cells, nifedipine had no effect on the peak or the duration of the calcium transient (peak: 957.00% ΔF/Fθ ± 252.2%; AUC: 333.33% ΔF/Fθ2 × s ± 91.53%) relative to choline treatment alone (Fig. 5, A–C). The findings suggest that choline- induced calcium responses in PC12 cells involve the activity of VGCC (37, 38).",#57:62,PMC4536413,"{""full_journal_name"": ""The Journal of biological chemistry"", ""pub_date"": ""2015-12-08"", ""ref"": ""26088141"", ""pub_year"": 2015, ""last_author"": ""Kabbani N"", ""type"": ""PubMed"", ""author_list"": [""King JR"", ""Nordman JC"", ""Bridges SP"", ""Lin MK"", ""Kabbani N""], ""title"": ""Identification and Characterization of a G Protein-binding Cluster in \u03b17 Nicotinic Acetylcholine Receptors."", ""doi"": ""10.1074/jbc.M115.647040""}","{""Confidence"": [""High""], ""mesh"": [""Amino Acid Sequence"", ""Animals"", ""Binding Sites"", ""Brain"", ""GTP-Binding Proteins"", ""Mice"", ""Molecular Sequence Data"", ""PC12 Cells"", ""Rats"", ""Sequence Homology, Amino Acid"", ""alpha7 Nicotinic Acetylcholine Receptor""], ""substances"": [""alpha7 Nicotinic Acetylcholine Receptor"", ""GTP-Binding Proteins""]}",False
CAUSES_NO_CHANGE,14472,7115,2017.0,27794524,False,False,False,"However, in EAE, idebenone failed to affect disease incidence or onset when applied preventively, or to reduce disease severity when applied therapeutically.",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
CAUSES_NO_CHANGE,26253,5148,2013.0,23531502,False,False,False,"The data (Fig. 8B) shows that no significant difference in the extent of tubulin assembly could be observed with normal tau or tau incubated with CA. These results also indicate that once assembled, the microtubules remained stable to the same extent in the presence or in the absence of CA.",#60:23,,"{""full_journal_name"": ""Journal of Alzheimer's disease : JAD"", ""pub_date"": ""2013-12-09"", ""ref"": ""23531502"", ""pub_year"": 2013, ""last_author"": ""Graves DJ"", ""type"": ""PubMed"", ""author_list"": [""George RC"", ""Lew J"", ""Graves DJ""], ""title"": ""Interaction of cinnamaldehyde and epicatechin with tau: implications of beneficial effects in modulating Alzheimer's disease pathogenesis."", ""doi"": ""10.3233/JAD-122113""}","{""Confidence"": [""Medium""], ""ExpMethod"": [""in vitro""], ""Method"": [""Electron Microscopy, Transmission"", ""Mass Spectrometry""], ""mesh"": [""Acrolein"", ""Alzheimer Disease"", ""Animals"", ""Catechin"", ""Cattle"", ""Cysteine"", ""In Vitro Techniques"", ""Microscopy, Electron, Transmission"", ""Microtubules"", ""Oxidation-Reduction"", ""Spectrometry, Mass, Electrospray Ionization"", ""Tubulin"", ""tau Proteins""], ""substances"": [""Tubulin"", ""tau Proteins"", ""Acrolein"", ""Catechin"", ""Cysteine"", ""cinnamaldehyde""]}",False
CAUSES_NO_CHANGE,3562,20343,2015.0,25681350,False,False,False,"In contrast to astrocytes and U373 cells, we found that basal expression of YKL-40 and RelB mRNA was very high in primary human chondrocytes and not stimulated by IL-1 or OSM (Supplementary Fig 3).",#59:70,PMC4355396,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2015-06-19"", ""ref"": ""25681350"", ""pub_year"": 2015, ""last_author"": ""Kordula T"", ""type"": ""PubMed"", ""author_list"": [""Bhardwaj R"", ""Yester JW"", ""Singh SK"", ""Biswas DD"", ""Surace MJ"", ""Waters MR"", ""Hauser KF"", ""Yao Z"", ""Boyce BF"", ""Kordula T""], ""title"": ""RelB/p50 complexes regulate cytokine-induced YKL-40 expression."", ""doi"": ""10.4049/jimmunol.1400874""}","{""Cell"": [""chondrocyte""], ""Confidence"": [""High""], ""Species"": [""9606""], ""mesh"": [""Adipokines"", ""Animals"", ""Astrocytes"", ""Blotting, Western"", ""Cell Line, Tumor"", ""Cells, Cultured"", ""Chitinase-3-Like Protein 1"", ""Cytokines"", ""Female"", ""Gene Expression"", ""Glycoproteins"", ""Humans"", ""Inflammation"", ""Interleukin-1"", ""Interleukin-6"", ""Lectins"", ""Male"", ""Mice, Inbred C57BL"", ""Mice, Transgenic"", ""Multiprotein Complexes"", ""NF-kappa B p50 Subunit"", ""Oncostatin M"", ""Promoter Regions, Genetic"", ""Protein Binding"", ""RNA Interference"", ""Reverse Transcriptase Polymerase Chain Reaction"", ""STAT3 Transcription Factor"", ""Transcription Factor RelB""], ""substances"": [""Adipokines"", ""CHI3L1 protein, human"", ""Chil1 protein, mouse"", ""Chitinase-3-Like Protein 1"", ""Cytokines"", ""Glycoproteins"", ""Interleukin-1"", ""Interleukin-6"", ""Lectins"", ""Multiprotein Complexes"", ""NF-kappa B p50 Subunit"", ""STAT3 Transcription Factor"", ""Oncostatin M"", ""Transcription Factor RelB""]}",False
CAUSES_NO_CHANGE,6709,25323,,0,False,False,False,"Fluvoxamine has no significant affinity for adrenergic (alpha1, alpha2, beta), cholinergic, GABA, dopaminergic, histaminergic, serotonergic (5HT1A, 5HT1B, 5HT2), or benzodiazepine receptors; antagonism of such receptors has been hypothesized to be associated with various anticholinergic, sedative, and cardiovascular effects for other psychotropic drugs. The chronic administration of Fluvoxamine was found to downregulate brain norepinephrine receptors, as has been observed with other drugs effective in the treatment of major depressive disorder. Fluvoxamine does not inhibit monoamine oxidase.",#59:5,,"{""author_list"": """", ""comment"": """", ""pub_date"": """", ""ref"": ""ATC Code: DB00176"", ""title"": ""AD_HBP"", ""type"": ""Online Resource""}","{""Subgraph"": [""Serotonergic subgraph""]}",False
CAUSES_NO_CHANGE,6709,43315,,0,False,False,False,"Fluvoxamine has no significant affinity for adrenergic (alpha1, alpha2, beta), cholinergic, GABA, dopaminergic, histaminergic, serotonergic (5HT1A, 5HT1B, 5HT2), or benzodiazepine receptors; antagonism of such receptors has been hypothesized to be associated with various anticholinergic, sedative, and cardiovascular effects for other psychotropic drugs. The chronic administration of Fluvoxamine was found to downregulate brain norepinephrine receptors, as has been observed with other drugs effective in the treatment of major depressive disorder. Fluvoxamine does not inhibit monoamine oxidase.",#59:5,,"{""author_list"": """", ""comment"": """", ""pub_date"": """", ""ref"": ""ATC Code: DB00176"", ""title"": ""AD_HBP"", ""type"": ""Online Resource""}",{},False
CAUSES_NO_CHANGE,6449,42365,2020.0,31413141,False,False,False,Extracellular sTREM2 concentrations were unchanged with increasing concentrations of the isotype-matched control antibody [mouse immunoglobulin G (IgG); Fig. 5B].,#59:17,PMC6697053,"{""full_journal_name"": ""Science translational medicine"", ""pub_date"": ""2020-07-27"", ""ref"": ""31413141"", ""pub_year"": 2020, ""last_author"": ""Cruchaga C"", ""type"": ""PubMed"", ""author_list"": [""Deming Y"", ""Filipello F"", ""Cignarella F"", ""Cantoni C"", ""Hsu S"", ""Mikesell R"", ""Li Z"", ""Del-Aguila JL"", ""Dube U"", ""Farias FG"", ""Bradley J"", ""Budde J"", ""Ibanez L"", ""Fernandez MV"", ""Blennow K"", ""Zetterberg H"", ""Heslegrave A"", ""Johansson PM"", ""Svensson J"", ""Nellg\u00e5rd B"", ""Lleo A"", ""Alcolea D"", ""Clarimon J"", ""Rami L"", ""Molinuevo JL"", ""Su\u00e1rez-Calvet M"", ""Morenas-Rodr\u00edguez E"", ""Kleinberger G"", ""Ewers M"", ""Harari O"", ""Haass C"", ""Brett TJ"", ""Benitez BA"", ""Karch CM"", ""Piccio L"", ""Cruchaga C""], ""title"": {""#text"": ""The  gene cluster is a key modulator of soluble TREM2 and Alzheimer's disease risk."", ""i"": ""MS4A""}, ""doi"": ""10.1126/scitranslmed.aau2291""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Female"", ""Genome-Wide Association Study"", ""Humans"", ""Macrophages"", ""Male"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Meta-Analysis as Topic"", ""Multigene Family"", ""Receptors, Immunologic""], ""substances"": [""MS4A4A protein, human"", ""Membrane Glycoproteins"", ""Membrane Proteins"", ""Receptors, Immunologic"", ""TREM2 protein, human""]}",False
CAUSES_NO_CHANGE,32340,7161,2010.0,19542625,False,False,False,"There has been a lot of disappointment surrounding the recent failure of the largest ever study in patients with Alzheimer's disease (AD) with tarenflurbil. A straightforward explanation of this failure is that the gamma-secretase is not the right target for therapy or that, in general, blocking A beta does not produce clinical benefits in AD",#59:5,,"{""full_journal_name"": ""Journal of Alzheimer's disease : JAD"", ""pub_date"": ""2010-09-22"", ""ref"": ""19542625"", ""pub_year"": 2010, ""last_author"": ""Imbimbo BP"", ""type"": ""PubMed"", ""author_list"": [""Imbimbo BP""], ""title"": ""Why did tarenflurbil fail in Alzheimer's disease?"", ""doi"": ""10.3233/JAD-2009-1092""}","{""DiseaseState"": [""Mild AD""], ""FDASTATUS"": [""Phase 3""], ""Subgraph"": [""Gamma secretase subgraph"", ""Inflammatory response subgraph"", ""Non-amyloidogenic subgraph""], ""mesh"": [""Aged"", ""Aged, 80 and over"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Brain"", ""Flurbiprofen"", ""Humans"", ""Treatment Failure""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""tarenflurbil"", ""Flurbiprofen"", ""Amyloid Precursor Protein Secretases""]}",False
CAUSES_NO_CHANGE,43348,616,2018.0,28445721,False,False,False,"For alpha7 and alpha3beta2, RIC-3 did not enable detectable [3H]epibatidine binding, yet RIC-3 profoundly augmented the effects of NACHO on [3H]epibatidine binding to either receptor subtype (Figures 3A and S1A)",#64:74,,"{""full_journal_name"": ""Cell reports"", ""pub_date"": ""2018-01-19"", ""ref"": ""28445721"", ""pub_year"": 2018, ""last_author"": ""Bredt DS"", ""type"": ""PubMed"", ""author_list"": [""Matta JA"", ""Gu S"", ""Davini WB"", ""Lord B"", ""Siuda ER"", ""Harrington AW"", ""Bredt DS""], ""title"": ""NACHO Mediates Nicotinic Acetylcholine Receptor Function throughout the Brain."", ""doi"": ""10.1016/j.celrep.2017.04.008""}","{""Confidence"": [""Medium""], ""mesh"": [""Animals"", ""Binding Sites"", ""Brain"", ""Bridged Bicyclo Compounds, Heterocyclic"", ""Bungarotoxins"", ""Cell Line"", ""Cognitive Dysfunction"", ""Conotoxins"", ""Humans"", ""Iodine Radioisotopes"", ""Membrane Proteins"", ""Mice"", ""Mice, Knockout"", ""Molecular Chaperones"", ""Neurons"", ""Nicotine"", ""Protein Binding"", ""Protein Subunits"", ""Pyridines"", ""Radiopharmaceuticals"", ""Receptors, Nicotinic""], ""substances"": [""Bridged Bicyclo Compounds, Heterocyclic"", ""Bungarotoxins"", ""Conotoxins"", ""Iodine Radioisotopes"", ""Membrane Proteins"", ""Molecular Chaperones"", ""Protein Subunits"", ""Pyridines"", ""Radiopharmaceuticals"", ""Receptors, Nicotinic"", ""Ric-3 protein, mouse"", ""Nicotine"", ""Iodine-125"", ""epibatidine""]}",False
CAUSES_NO_CHANGE,20982,11635,2017.0,27209302,False,False,False,The results indicated that microglia with TFEB-K116Q overexpression could neither facilitate fAβ degradation (Fig. S5B) nor upregulate the lysosomal biogenesis and function (Fig. S5C and S5D).,#68:6,PMC4887328,"{""full_journal_name"": ""Protein & cell"", ""pub_date"": ""2017-04-20"", ""ref"": ""27209302"", ""pub_year"": 2017, ""last_author"": ""Ji J"", ""type"": ""PubMed"", ""author_list"": [""Bao J"", ""Zheng L"", ""Zhang Q"", ""Li X"", ""Zhang X"", ""Li Z"", ""Bai X"", ""Zhang Z"", ""Huo W"", ""Zhao X"", ""Shang S"", ""Wang Q"", ""Zhang C"", ""Ji J""], ""title"": ""Deacetylation of TFEB promotes fibrillar A\u03b2 degradation by upregulating lysosomal biogenesis in microglia."", ""doi"": ""10.1007/s13238-016-0269-2""}","{""Confidence"": [""High""], ""MeSHDisease"": [""Alzheimer Disease""], ""mesh"": [""Alzheimer Disease"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Basic Helix-Loop-Helix Leucine Zipper Transcription Factors"", ""Brain"", ""Cells, Cultured"", ""Chloride Channels"", ""Disease Models, Animal"", ""HEK293 Cells"", ""Humans"", ""Lysosomes"", ""Mice"", ""Mice, Transgenic"", ""Microglia"", ""Mutagenesis, Site-Directed"", ""Peptides"", ""Protein Binding"", ""RNA Interference"", ""Sirtuin 1""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Basic Helix-Loop-Helix Leucine Zipper Transcription Factors"", ""Chloride Channels"", ""Peptides"", ""TFEB protein, human"", ""Sirtuin 1""]}",False
CAUSES_NO_CHANGE,1411,43708,2018.0,30027901,False,False,False,No significant alterations were found in the dopamine synthesizing enzyme tyrosine hydroxylase in post-mortem HD striatum (Bird and Iversen 1977). Deficit in vesicular monoamine transporter type 2 (VMAT2) expression was found in posterior putamen in post-mortem HD brains (Bohnen et al. 2000).,#69:41,,"{""full_journal_name"": ""Journal of genetics"", ""pub_date"": ""2018-10-29"", ""ref"": ""30027901"", ""pub_year"": 2018, ""last_author"": ""Rajamma U"", ""type"": ""PubMed"", ""author_list"": [""Pandey M"", ""Rajamma U""], ""title"": ""Huntington's disease: the coming of age.""}","{""Anatomy"": [""corpus striatum""], ""Confidence"": [""High""], ""Disease"": [""Huntington's disease""], ""mesh"": [""Animals"", ""Humans"", ""Huntington Disease"", ""Mutation"", ""Neuroprotection"", ""Prevalence""]}",False
CAUSES_NO_CHANGE,11492,2361,2011.0,21745645,False,False,False,"The LTP induced by the preceding SO stimulation (100 ms) was completely blocked by MLA (10 nM), whereas DHβE (1 μM) and atropine (5 μM) were ineffective(Figure 2A).Similarly the induction of STD by SO 10 ms before SC was also blocked by MLA, with DHβE and atropine also having no effect(Figure 2B).",#66:21,PMC3134790,"{""full_journal_name"": ""Neuron"", ""pub_date"": ""2011-09-19"", ""ref"": ""21745645"", ""pub_year"": 2011, ""last_author"": ""Yakel JL"", ""type"": ""PubMed"", ""author_list"": [""Gu Z"", ""Yakel JL""], ""title"": ""Timing-dependent septal cholinergic induction of dynamic hippocampal synaptic plasticity."", ""doi"": ""10.1016/j.neuron.2011.04.026""}","{""Anatomy"": [""hippocampus stratum oriens""], ""Assay"": [""Electric Stimulation"", ""patch clamp""], ""Custom_Anatomy"": [""schaffer collaterals""], ""Custom_SOStimulation"": [""before SC stimulation""], ""Custom_Timeline"": [""100 milliseconds""], ""MeSHAnatomy"": [""CA1 Region, Hippocampal""], ""Species"": [""10116""], ""TextLocation"": [""Results""], ""mesh"": [""Amyloid beta-Peptides"", ""Animals"", ""Choline O-Acetyltransferase"", ""Cholinergic Fibers"", ""Dose-Response Relationship, Drug"", ""Electric Stimulation"", ""Excitatory Postsynaptic Potentials"", ""Hippocampus"", ""Mice"", ""Mice, Knockout"", ""Mice, Transgenic"", ""Neural Inhibition"", ""Neuronal Plasticity"", ""Photic Stimulation"", ""Rats"", ""Rats, Wistar"", ""Receptors, Muscarinic"", ""Receptors, Nicotinic"", ""Septum of Brain"", ""Synaptic Transmission"", ""Time Factors"", ""alpha7 Nicotinic Acetylcholine Receptor""], ""substances"": [""Amyloid beta-Peptides"", ""Chrna7 protein, human"", ""Chrna7 protein, mouse"", ""Chrna7 protein, rat"", ""Receptors, Muscarinic"", ""Receptors, Nicotinic"", ""alpha7 Nicotinic Acetylcholine Receptor"", ""Choline O-Acetyltransferase""]}",False
CAUSES_NO_CHANGE,11527,21563,2012.0,22020111,False,False,False,"A recent laboratory study of dimethyl fumarate found that the compound activates Nrf2 in primary astrocytes, but not in the C6 glioma-derived cell line (Wilms et al., 2010), demonstrating that different cells may respond quite differently to Nrf2 activators",#69:51,,"{""full_journal_name"": ""Molecular aspects of medicine"", ""pub_date"": ""2012-05-15"", ""ref"": ""22020111"", ""pub_year"": 2012, ""last_author"": ""McCord JM"", ""type"": ""PubMed"", ""author_list"": [""Hybertson BM"", ""Gao B"", ""Bose SK"", ""McCord JM""], ""title"": ""Oxidative stress in health and disease: the therapeutic potential of Nrf2 activation."", ""doi"": ""10.1016/j.mam.2011.10.006""}","{""CellLine"": [""C6 cell""], ""Confidence"": [""High""], ""mesh"": [""Animals"", ""Antioxidants"", ""Drugs, Chinese Herbal"", ""Humans"", ""Inflammation"", ""NF-E2-Related Factor 2"", ""Oxidative Stress"", ""Signal Transduction""], ""substances"": [""Antioxidants"", ""Drugs, Chinese Herbal"", ""NF-E2-Related Factor 2"", ""Protandim""]}",False
CAUSES_NO_CHANGE,4177,2380,2017.0,27594586,False,False,False,"Thus, both molecular and electrophysiological analyses suggest MAPT mutations do not affect early neuronal differentiation",#63:37,PMC5032669,"{""full_journal_name"": ""Stem cell reports"", ""pub_date"": ""2017-11-21"", ""ref"": ""27594586"", ""pub_year"": 2017, ""last_author"": ""Gao FB"", ""type"": ""PubMed"", ""author_list"": [""Biswas MHU"", ""Almeida S"", ""Lopez-Gonzalez R"", ""Mao W"", ""Zhang Z"", ""Karydas A"", ""Geschwind MD"", ""Biernat J"", ""Mandelkow EM"", ""Futai K"", ""Miller BL"", ""Gao FB""], ""title"": ""MMP-9 and MMP-2 Contribute to Neuronal Cell Death in iPSC Models of Frontotemporal Dementia with MAPT Mutations."", ""doi"": ""10.1016/j.stemcr.2016.08.006""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""Neurons""], ""MeSHDisease"": [""Frontotemporal Dementia""], ""mesh"": [""Aged"", ""Cell Death"", ""Cell Differentiation"", ""Cell Survival"", ""Cellular Reprogramming"", ""Cellular Reprogramming Techniques"", ""Enzyme Activation"", ""Extracellular Signal-Regulated MAP Kinases"", ""Frontotemporal Dementia"", ""Gene Expression Regulation"", ""Humans"", ""Induced Pluripotent Stem Cells"", ""Male"", ""Matrix Metalloproteinase 2"", ""Matrix Metalloproteinase 9"", ""Mutation"", ""Neurons"", ""tau Proteins""], ""substances"": [""MAPT protein, human"", ""tau Proteins"", ""Extracellular Signal-Regulated MAP Kinases"", ""Matrix Metalloproteinase 2"", ""Matrix Metalloproteinase 9""]}",False
CAUSES_NO_CHANGE,26417,39135,2017.0,28148553,False,False,False,"Cells transduced with 4R tau-overexpressing lentivirus showed increased levels in CP13-, AD2-, and HT7 tau (but not MC1). CP13- but not AD2- and HT7 tau were normalized by simultaneous PERK activator treatment (Fig 3G and H).",#59:55,PMC5331260,"{""full_journal_name"": ""EMBO molecular medicine"", ""pub_date"": ""2017-10-04"", ""ref"": ""28148553"", ""pub_year"": 2017, ""last_author"": ""H\u00f6glinger GU"", ""type"": ""PubMed"", ""author_list"": [""Bruch J"", ""Xu H"", ""R\u00f6sler TW"", ""De Andrade A"", ""Kuhn PH"", ""Lichtenthaler SF"", ""Arzberger T"", ""Winklhofer KF"", ""M\u00fcller U"", ""H\u00f6glinger GU""], ""title"": {""#text"": ""PERK activation mitigates tau pathology  and ."", ""i"": [""in\u00a0vitro"", ""in\u00a0vivo""]}, ""doi"": ""10.15252/emmm.201606664""}","{""Confidence"": [""High""], ""mesh"": [""Animals"", ""Brain"", ""Cell Survival"", ""Cells, Cultured"", ""Humans"", ""Locomotion"", ""Memory"", ""Mice, Transgenic"", ""Phosphorylation"", ""Protein Conformation"", ""Protein Processing, Post-Translational"", ""Tauopathies"", ""eIF-2 Kinase"", ""tau Proteins""], ""substances"": [""MAPT protein, human"", ""tau Proteins"", ""EIF2AK3 protein, human"", ""eIF-2 Kinase""]}",False
CAUSES_NO_CHANGE,34694,42147,2018.0,28528849,False,False,False,"We also checked the phosphorylation of tau at other sites (e.g., using the antibody AT8, reacting only with the endogenous tau) and did not observe an increase in the phosphorylation.",#57:77,,"{""full_journal_name"": ""Alzheimer's & dementia : the journal of the Alzheimer's Association"", ""pub_date"": ""2018-06-18"", ""ref"": ""28528849"", ""pub_year"": 2018, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Kaniyappan S"", ""Chandupatla RR"", ""Mandelkow EM"", ""Mandelkow E""], ""title"": ""Extracellular low-n oligomers of tau cause selective synaptotoxicity without affecting cell viability."", ""doi"": ""10.1016/j.jalz.2017.04.002""}","{""Confidence"": [""High""], ""Species"": [""10116""], ""mesh"": [""Animals"", ""Calcium"", ""Cell Line, Tumor"", ""Cell Survival"", ""Circular Dichroism"", ""Dendritic Spines"", ""Extracellular Fluid"", ""Hippocampus"", ""Humans"", ""Immunoprecipitation"", ""In Vitro Techniques"", ""Microscopy, Atomic Force"", ""Microscopy, Electron, Transmission"", ""Neuroblastoma"", ""Neurons"", ""Organ Culture Techniques"", ""PC12 Cells"", ""Peptide Fragments"", ""Rats"", ""Reactive Oxygen Species"", ""Spectrophotometry"", ""Synapses"", ""tau Proteins""], ""substances"": [""Peptide Fragments"", ""Reactive Oxygen Species"", ""tau Proteins"", ""Calcium""]}",False
CAUSES_NO_CHANGE,11560,1365,2015.0,25639674,False,False,False,"The α4β2 nAChR PAM, NS-9283, administered alone did not affect mechanical allodynia in the spinal nerve ligation test (a model of neuropathic pain), nor on nociception and inflammation in various rodent models of pain [185, 186].",#59:10,PMC4324614,"{""full_journal_name"": ""Trends in pharmacological sciences"", ""pub_date"": ""2015-08-21"", ""ref"": ""25639674"", ""pub_year"": 2015, ""last_author"": ""Yakel JL"", ""type"": ""PubMed"", ""author_list"": [""Dineley KT"", ""Pandya AA"", ""Yakel JL""], ""title"": ""Nicotinic ACh receptors as therapeutic targets in CNS disorders."", ""doi"": ""10.1016/j.tips.2014.12.002""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""Neurons"", ""Spinal Cord""], ""MeSHDisease"": [""Pain""], ""Species"": [""10116""], ""mesh"": [""Animals"", ""Autistic Disorder"", ""Central Nervous System Diseases"", ""Humans"", ""Pain"", ""Receptors, Nicotinic"", ""Schizophrenia""], ""substances"": [""Receptors, Nicotinic""]}",False
CAUSES_NO_CHANGE,39524,20593,2018.0,28877763,False,False,False,We analyzed the possible impact of Syk overexpression on Tau mRNA levels by quantitative RT-PCR and found that Syk overexpression does not affect Tau transcription (data not shown) sug- gesting that Syk may regulate tau degradation or tau protein translation.,#62:1,PMC5588676,"{""full_journal_name"": ""Acta neuropathologica communications"", ""pub_date"": ""2018-05-07"", ""ref"": ""28877763"", ""pub_year"": 2018, ""last_author"": ""Paris D"", ""type"": ""PubMed"", ""author_list"": [""Schweig JE"", ""Yao H"", ""Beaulieu-Abdelahad D"", ""Ait-Ghezala G"", ""Mouzon B"", ""Crawford F"", ""Mullan M"", ""Paris D""], ""title"": ""Alzheimer's disease pathological lesions activate the spleen tyrosine kinase."", ""doi"": ""10.1186/s40478-017-0472-2""}","{""Confidence"": [""Medium""], ""mesh"": [""Aged"", ""Aged, 80 and over"", ""Aging"", ""Alzheimer Disease"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Brain"", ""Cell Line, Tumor"", ""Disease Models, Animal"", ""Female"", ""Humans"", ""Male"", ""Mice, Inbred C57BL"", ""Mice, Transgenic"", ""Microglia"", ""Neurons"", ""Plaque, Amyloid"", ""Presenilin-1"", ""Syk Kinase"", ""tau Proteins""], ""substances"": [""APP protein, human"", ""Amyloid beta-Protein Precursor"", ""MAPT protein, human"", ""Mapt protein, mouse"", ""PSEN1 protein, human"", ""Presenilin-1"", ""tau Proteins"", ""SYK protein, human"", ""Syk Kinase"", ""Syk protein, mouse""]}",False
CAUSES_NO_CHANGE,44172,14307,2014.0,23516100,False,False,False,"Mouse models expressing truncated α-syn showed dopamine depletion, and the dopaminergic cells were more vulnerable to stress [99, 100].Furthermore, cells expressing C-terminally truncated species (aa 1–120) show enhanced susceptibility to oxidative stress and have the tendency to develop aggregates.",#71:22,,"{""full_journal_name"": ""Molecular neurobiology"", ""pub_date"": ""2014-06-18"", ""ref"": ""23516100"", ""pub_year"": 2014, ""last_author"": ""Novak M"", ""type"": ""PubMed"", ""author_list"": [""Jadhav S"", ""Zilka N"", ""Novak M""], ""title"": ""Protein truncation as a common denominator of human neurodegenerative foldopathies."", ""doi"": ""10.1007/s12035-013-8440-8""}","{""Confidence"": [""High""], ""MeSHAnatomy"": [""Dopaminergic Neurons""], ""Species"": [""10090""], ""mesh"": [""Calpain"", ""Caspases"", ""Humans"", ""Intrinsically Disordered Proteins"", ""Neurodegenerative Diseases"", ""Protein Folding"", ""Proteolysis""], ""substances"": [""Intrinsically Disordered Proteins"", ""Calpain"", ""Caspases""]}",False
